bp_id;age;experience;devision;position;ans_1;ans_2;ans_3_1;yesno_3_1;com_ruk;ans_3_2;yesno_3_2;com_inst;ans_4;ans_5;ans_6;ans_7;ans_8;ans_9;ans_10;ans_11;ans_12_1;ans_12_2;ans_13;ans_14;ans_15;ans_16;ans_17;ans_18;ans_19;ans_20;ans_21;ans_22;ans_23;ans_24;ans_25;ans_26;ans_27;ans_28;ans_29;ans_30_1;ans_30_2;ans_31;ans_32;ans_33;ans_34;ans_35;ans_36;ans_37;ans_38;ans_39;ans_40;ans_41;ans_42;ans_43;ans_44;ans_45;com_nal;ans_46;ans_47;complain
3393563;44;25;3;СБ;1;6;4;1;Перепутал отделение ;6;0;0;6;2;2;5;5;3;1;2;2;5;4;1;2;2;5;2;5;5;5;3;6;2;6;1;6;6;6;3;2;5;2;2;2;5;1;1;1;0;0;1;1;0;0;1;Зарплата ниже чем в других компаниях,где объем работы меньше. Минимальный состав на рейсах не приемлем для предоставления полного спектра сервисных услуг. Нет прозрачности в расчете заработной платы,планирование на месяц не совпадает с фактическим планом. ;0;1;Маленькая зарплата
3301395;34;7;5;BS;1;2;2;1;Нет гарантии, что руководитель  поступит справедливо и защитит, тенденция наоборот - сделать БП виноватым во всём, запугать, требовать сверх нормы, нагружать сверх нормы. Полёты в минимальном составе при полном сервисе с одинаковой интенсивностью и летом и зимой, практически без выходных очень подрывают здоровье. А руководство ничего не предпринимает, чтобы это исправить. Если приходит жалоба, то как бы БП ни поступил, по умолчанию он признается виноватым. ;2;0;0;2;2;1;5;5;4;1;1;4;2;1;1;3;3;5;5;6;5;5;3;6;2;4;2;5;6;3;4;4;6;1;1;3;5;3;1;1;0;1;0;1;0;0;1;За полмесяца 1 выходной, 1 отсыпной, 1 перед ранним вылетом. Каждый день короткие рейсы в минимальном составе. Ранние явки перед которыми не поспать. Рабочее время, которое зашкаливает. Отдых между рейсами 12 часов. После ночного рейса ставят ранний вылет.  Выходных почти нет, треть месяца не спишь. ;0;1;См выше
584841;21;0;2;BS;4;4;5;0;0;6;0;0;3;4;4;5;6;4;3;4;5;6;5;4;3;3;5;5;3;3;3;4;5;3;5;5;4;5;4;2;1;4;3;5;2;5;3;0;1;1;0;0;1;0;0;1;Огромное количество коротких рейсов. Хотелось бы летать не только в Воронеж и Нижний Новгород по несколько раз в месяц. Неприятно, когда самый долгий рейс - Челябинск. ;0;1;Некомфортно работать с людьми, которые не соблюдают даже правила пользования соцсетями, выкладывая на всеобщее обозрение то, что люди не из авиации видеть не должны. Если они халатно относятся к правилам компании, то мне страшно с ними летать.
4763726;32;0;5;БП;4;5;6;1;Мой руководитель дает мне максимум информации, отвечает на возникающие вопросы, помогает решить трудные задачи, да и в целом очень приятный человек. ;6;1;Мой инструктор дает всю необходимую информацию, помогает в решении задач, поддерживает, очень приятный и отзывчивый человек. ;5;5;4;6;6;6;4;5;6;6;5;5;2;4;6;6;2;2;1;2;3;5;6;5;5;3;2;1;1;3;5;5;2;6;6;0;1;0;0;1;0;1;0;0;0;1;0;0
3321973;28;5;3;СБ;3;4;6;0;0;6;0;0;3;3;3;6;6;5;2;3;6;6;4;5;6;4;6;6;2;3;1;3;5;5;6;5;6;3;1;2;2;2;5;5;1;6;5;0;1;1;0;0;1;0;0;1;Планирование ставит исключительно сухие с редким исключением раз в месяц ;0;0;0
83549;38;13;4;СБ;3;3;6;0;0;6;0;0;2;2;3;6;5;5;2;2;6;6;6;2;5;5;4;5;2;4;1;1;5;3;6;5;5;4;1;1;1;3;3;2;2;6;6;0;1;0;0;1;1;0;0;0;0;0;0;0
2606046;30;6;4;BS;1;1;2;0;0;6;0;0;5;1;1;2;1;5;2;1;2;6;2;1;6;1;4;5;6;6;6;5;6;1;2;2;2;5;2;5;1;6;1;2;5;2;5;1;1;0;1;0;0;0;0;1;Больше выходных нужно ;1;0;0
61854;35;13;4;BS;2;5;5;1;К руководству можно всегда обратиться и решить вопрос касательно  работы . ;5;0;0;2;2;2;5;5;5;2;5;5;5;5;5;2;1;5;5;2;2;2;2;5;2;6;5;6;2;5;2;2;5;2;5;5;6;5;0;1;0;0;0;0;0;0;0;0;0;0;0
2024188;38;14;4;БП;3;5;4;0;0;5;0;0;3;4;3;5;5;5;3;3;4;5;5;4;3;3;5;5;3;2;4;2;4;4;4;4;5;3;2;3;2;4;3;3;3;5;5;0;1;0;0;1;1;0;0;0;0;1;0;0
1335176;35;5;3;БП;3;1;3;0;0;5;0;0;4;2;4;4;6;4;1;3;1;6;4;2;3;4;5;6;3;5;4;3;6;5;4;5;4;3;5;5;3;2;4;3;4;4;5;0;0;1;0;1;0;0;0;0;0;0;0;0
1085182;33;8;5;БП;1;2;5;0;0;3;0;0;5;2;2;3;5;5;1;2;5;5;3;2;3;2;5;4;5;5;3;5;2;2;5;2;3;2;5;2;2;5;2;3;4;5;5;0;1;0;0;0;1;1;0;0;0;1;0;0
184477;37;9;4;БП;2;5;3;0;0;5;0;0;3;3;4;5;5;5;2;5;5;4;4;4;5;5;3;5;5;5;4;2;3;5;4;5;5;5;3;3;3;4;2;4;4;5;5;0;1;0;0;0;1;0;0;0;0;1;0;0
4740340;33;8;4;СБ;1;2;3;1;У меня исключительно толковый и грамотный руководитель инструкторской группы ;6;0;0;1;2;1;5;3;3;1;2;4;6;1;3;4;5;5;3;5;5;6;2;6;1;6;1;5;6;2;5;1;6;1;1;2;5;1;0;1;0;0;1;1;0;0;1;Отсутствует равномерное планирование. Одних и тех же бесконечно планируют в командировки, а другие в командировки почти не летают. Ставят ранние вылеты на следующее утро после ночного рейса ;0;1;Необходима новая, достойная оплата труда
888897;30;9;4;СБ;2;5;4;0;0;6;0;0;2;3;2;6;4;4;1;4;5;6;3;3;3;4;5;5;4;2;3;4;5;2;5;4;4;5;5;3;1;6;2;5;2;5;4;0;1;0;0;1;1;0;0;1;Не равномерно распределен план работы на месяц. Первую часть месяца (или последнюю) работаешь практически без выходных, другую часть месяца практически не работаешь. ;0;1;Поделился
4535665;31;8;4;BS;2;4;4;0;0;5;0;0;1;2;1;4;3;4;1;4;5;6;4;1;1;3;3;4;4;3;4;1;6;2;4;2;3;3;2;3;1;5;3;4;3;3;4;0;0;1;0;1;1;0;0;1;Планирование раннего вылета после ночного продолжительного рейса, раннего вылета сразу после заказанного выходного. ;0;1;Я считаю, что необходимо учитывать знание иностранных языков при приёме на работу.  А планировать ребят, которые обладают лучшими знаниями на международные рейсы несправедливо: работа сложнее, ее больше, а зарплата такая же. 1-2 командировки в месяц- это нормально, свыше- перебор.
4417571;30;7;5;BS;3;3;5;0;0;6;0;0;2;3;1;6;5;5;2;5;6;6;4;3;2;5;5;3;4;3;1;2;5;2;6;3;6;4;1;1;1;6;3;4;1;6;5;0;1;0;0;1;1;1;0;0;0;0;0;0
3202392;45;5;3;ИПБ;2;2;5;0;0;5;0;0;1;6;1;6;5;2;1;1;5;5;5;2;2;2;6;5;6;5;2;1;6;1;6;1;6;2;2;2;2;6;1;2;2;5;5;0;1;0;0;0;0;0;0;1;Оплата свыше 40 часов= 140 руб/час.  Прикрывая  все "дыры" нарушается нормальный функционал моей работы. ;0;1;ИПБ получает зп за 40 часов. Все что свыше, сверхурочное, должно быть так же оплачено. Только ИПБ может закрыть любую позицию в экипаже. Нужна достойная финансовая  мотивация.
2917000;22;2;2;БП;3;3;4;0;0;6;0;0;4;4;3;4;2;4;3;2;4;5;4;2;3;3;4;5;3;4;3;3;4;2;5;3;4;3;3;3;2;3;3;3;3;5;4;1;1;0;1;0;1;0;0;1;При имеющемся допуске на 4 типа, планирование осуществлялось преимущественно на один тип ВС. ;0;0;0
4954542;21;0;2;БП;4;6;6;0;0;6;0;0;5;4;5;4;5;6;5;5;6;6;5;4;6;4;5;5;2;2;2;1;3;5;4;5;6;2;1;1;1;2;5;5;2;5;5;0;0;1;0;1;0;0;0;0;0;0;0;0
4280375;32;5;2;СБ;3;3;4;0;0;5;1;Мой инструктор имеет огромный опыт за спиной, достаточно лоялен и входит с чуткостью в ситуацию ;1;3;2;5;4;6;1;3;4;4;5;4;3;4;6;5;4;4;6;2;5;4;4;4;6;4;2;3;1;3;2;4;2;5;5;0;1;0;0;1;0;1;0;1;Планирование не учитывает что в некоторых случаях она ставит 6 рабочих дней с явкой на рейс в 4-5 ч утра ;0;1;Прошу обратить внимание на планирование, т. к. чаще планируют неравномерный налёт при работе в полный месяц
4498043;34;2;2;БП;2;5;4;0;0;4;0;0;2;2;1;4;5;2;1;3;4;5;1;4;2;1;4;5;4;2;3;3;6;3;6;3;6;6;4;3;3;6;2;6;3;5;3;1;1;0;0;1;0;0;0;0;0;0;1;0
4547311;32;5;2;БП;3;5;4;0;0;6;0;0;2;5;5;5;4;4;2;5;5;5;5;3;2;3;5;5;4;2;3;2;3;3;5;3;5;2;2;2;1;3;3;5;3;5;3;0;1;0;0;1;0;0;0;0;0;0;0;0
2296976;23;3;2;БП;2;2;4;0;0;4;0;0;1;2;1;4;2;4;1;2;5;5;2;2;5;2;2;2;5;5;5;3;6;1;4;2;2;5;5;3;3;3;1;4;3;4;4;1;1;0;0;1;0;0;0;1;0;0;0;0
3469746;24;0;1;БП;5;5;6;0;0;4;0;0;4;5;4;5;5;5;5;5;6;3;6;5;5;5;5;5;2;2;1;1;2;5;5;5;6;2;2;1;4;2;5;5;2;5;5;0;1;1;0;0;1;1;0;0;0;0;0;0
1261565;27;3;2;BS;2;5;3;0;0;6;0;0;4;2;1;4;1;5;1;5;5;6;2;1;1;4;2;5;6;2;2;1;6;1;5;2;3;4;1;3;1;5;1;6;2;3;5;1;1;1;1;0;1;0;0;0;0;0;1;Срочно отремонтировать все электрические и механические элементы кресел в С кл. Недопустимо краснеть и объясняться за их неисправность человеку, купившему билет в С кл. Необходимо ввести меню в С кл., а так же пассажирские бланки для получения заказа. Меню и ассортимент становится больше. Согласно сервису собрать заказы при полной посадке не представляется возможным до взлёта, а после как правило времени нет.
3623086;22;3;2;BS;3;5;5;0;0;6;0;0;3;2;2;4;3;5;2;5;6;6;6;3;2;3;4;5;4;3;1;2;6;2;4;5;5;1;2;2;1;6;1;5;2;2;5;0;1;0;0;1;1;0;0;1;Бортпроводники обученные на бизнес класс имеют возможность летать только на дальний восток. Хотелось бы летать хотя бы иногда на 737, чтобы работа была более разнообразной. Так же у БП BS налёт меньше чем и БП класса эконом.  Хотелось бы, чтобы на рейсах на дальний восток в классе бизнеса была возможность предоставить сервис для пассажиров на более высоком уровне ( больший выбор напитков, закусок и тп). Так же часто есть проблемы с неработающими креслами, планшетами, наушниками, что доставляет пассажирам дискомфорт и работникам соответсвенно тоже. ;0;0;0
